opportunity_id,account_id,source_lead_id,opportunity_name,opportunity_type,plan_tier,amount,stage_name,is_closed,is_won,created_date,close_date,owner_region
OPP000935,ACC00761,,Cornerstone Properties - All In (Expansion),Expansion,All In,21471,Closed Won,true,true,2024-12-26,2025-01-31,Southwest
OPP000936,ACC00762,LEAD003542,Lakeshore Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-01-23,2023-04-07,Southeast
OPP000937,ACC00763,LEAD002804,Cornerstone Properties - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-01-10,2025-04-15,Southwest
OPP000938,ACC00764,LEAD001158,Summit Properties - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2026-03-05,2026-04-22,Southwest
OPP000939,ACC00765,,Blackwood Partners - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2023-09-10,2023-11-25,Southeast
OPP000940,ACC00765,,Blackwood Partners - Brand (Expansion),Expansion,Brand,6191,Closed Lost,true,false,2024-04-23,2024-05-07,Southeast
OPP000941,ACC00766,LEAD001448,Ridgeline Properties - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2025-06-27,2025-09-19,Southwest
OPP000942,ACC00767,,Meridian Properties - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2024-05-27,2024-06-29,Northeast
OPP000943,ACC00768,LEAD002956,Meridian Partners - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-08-12,2024-12-04,Southwest
OPP000944,ACC00769,LEAD001457,Foxglove Real Estate - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2025-11-08,2026-02-09,Northeast
OPP000945,ACC00770,LEAD002899,Beacon Partners - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-12-29,2026-01-29,Midwest
OPP000946,ACC00771,,Ironwood Properties - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2024-02-29,2024-04-25,West
OPP000947,ACC00772,,Blackwood Partners - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2023-07-17,2023-08-05,Midwest
OPP000948,ACC00772,,Blackwood Partners - All In (Expansion),Expansion,All In,19238,Closed Lost,true,false,2024-03-01,2024-05-22,Midwest
OPP000949,ACC00773,LEAD003633,Ironwood Partners - All In (New Business),New Business,All In,33600,Closed Won,true,true,2024-12-14,2025-04-02,Southeast
OPP000950,ACC00774,,Lakeshore Realty - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-05-19,2024-07-16,West
OPP000951,ACC00775,LEAD000888,Lakeshore Properties - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-01-09,2025-04-09,West
OPP000952,ACC00775,,Lakeshore Properties - Launch (Expansion),Expansion,Launch,3685,Closed Lost,true,false,2025-09-11,2025-11-24,West
OPP000953,ACC00776,LEAD003411,Blackwood Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-10-23,2023-11-20,Southwest
OPP000954,ACC00777,LEAD000860,Cornerstone Properties - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2025-12-28,2026-01-19,West
OPP000955,ACC00778,LEAD003033,Lakeshore Properties - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-08-22,2025-10-07,Northeast
OPP000956,ACC00779,,Stonebridge Realty - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2023-11-03,2024-01-20,Northeast
OPP000957,ACC00780,LEAD003868,Summit Real Estate - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-05-08,2025-08-10,Southeast
OPP000958,ACC00781,LEAD003289,Cornerstone Partners - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2026-04-05,2026-06-28,Northeast
OPP000959,ACC00782,LEAD002053,Harbor & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-08-21,2025-11-12,Midwest
OPP000960,ACC00783,LEAD003490,Cornerstone Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-05-25,2023-07-27,West
OPP000961,ACC00783,,Cornerstone Group - Brand (Expansion),Expansion,Brand,2935,Closed Lost,true,false,2024-02-10,2024-05-20,West
OPP000962,ACC00784,,Harbor Properties - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-04-22,2025-05-06,West
OPP000963,ACC00785,LEAD001202,Stonebridge & Co. - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2024-03-29,2024-05-24,Southwest
OPP000964,ACC00785,,Stonebridge & Co. - Launch (Expansion),Expansion,Launch,2545,Closed Won,true,true,2024-11-05,2025-01-17,Southwest
OPP000965,ACC00786,LEAD001476,Ridgeline Partners - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2025-08-19,2025-10-11,Northeast
OPP000966,ACC00787,LEAD003438,Summit & Co. - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2025-11-08,2026-03-02,Midwest
OPP000967,ACC00788,LEAD003296,Meridian & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-01-16,2024-04-10,Midwest
OPP000968,ACC00788,,Meridian & Co. - Launch (Expansion),Expansion,Launch,3546,Closed Won,true,true,2024-10-04,2024-12-11,Midwest
OPP000969,ACC00789,LEAD000849,Ridgeline Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-04-07,2023-07-27,Northeast
OPP000970,ACC00789,,Ridgeline Group - Brand (Expansion),Expansion,Brand,5199,Closed Won,true,true,2023-12-15,2024-02-11,Northeast
OPP000971,ACC00790,LEAD003277,Harbor Realty - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-04-23,2025-05-16,Southwest
OPP000972,ACC00791,LEAD000853,Stonebridge & Co. - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2025-08-19,2025-11-03,Southwest
OPP000973,ACC00792,,Ridgeline Group - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-07-06,2024-08-31,Southeast
OPP000974,ACC00792,,Ridgeline Group - Launch (Expansion),Expansion,Launch,2013,Closed Won,true,true,2025-02-17,2025-05-05,Southeast
OPP000975,ACC00793,LEAD003479,Blackwood Properties - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2025-07-28,2025-08-12,Northeast
OPP000976,ACC00793,,Blackwood Properties - Brand (Expansion),Expansion,Brand,4364,Closed Lost,true,false,2026-02-14,2026-04-23,Northeast
OPP000977,ACC00794,LEAD001753,Summit & Co. - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-04-21,2025-05-30,Midwest
OPP000978,ACC00794,,Summit & Co. - Launch (Expansion),Expansion,Launch,3120,Closed Won,true,true,2025-11-08,2025-12-24,Midwest
OPP000979,ACC00795,LEAD000564,Summit & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2026-01-22,2026-04-02,Southwest
OPP000980,ACC00796,LEAD002545,Cornerstone Group - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-05-12,2023-06-20,West
OPP000981,ACC00797,LEAD002147,Harbor Properties - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-12-09,2025-01-04,West
OPP000982,ACC00797,,Harbor Properties - All In (Expansion),Expansion,All In,18375,Closed Lost,true,false,2025-08-25,2025-09-08,West
OPP000983,ACC00798,LEAD001086,Cornerstone Real Estate - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-11-19,2025-02-06,Southeast
OPP000984,ACC00798,,Cornerstone Real Estate - Launch (Expansion),Expansion,Launch,3383,Closed Lost,true,false,2025-08-12,2025-09-24,Southeast
OPP000985,ACC00799,,Foxglove Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-11-07,2025-02-17,Southwest
OPP000986,ACC00800,,Cornerstone Partners - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2024-08-26,2024-10-09,West
OPP000987,ACC00800,,Cornerstone Partners - Scale (Expansion),Expansion,Scale,8531,Closed Lost,true,false,2025-04-16,2025-07-19,West
OPP000988,ACC00801,LEAD002449,Stonebridge Partners - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2023-08-14,2023-09-16,Southwest
OPP000989,ACC00802,LEAD002571,Meridian Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-10-29,2025-12-03,Midwest
OPP000990,ACC00803,,Harbor Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-02-22,2023-04-28,Northeast
OPP000991,ACC00804,LEAD000963,Ridgeline Partners - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-03-15,2025-04-17,West
OPP000992,ACC00805,LEAD000646,Ironwood & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-11-25,2025-01-23,Midwest
OPP000993,ACC00806,LEAD002478,Stonebridge & Co. - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2023-05-18,2023-06-13,Southwest
OPP000994,ACC00807,LEAD003857,Cornerstone Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-05-17,2023-07-13,Southeast
OPP000995,ACC00808,,Ironwood & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-02-28,2024-04-16,Northeast
OPP000996,ACC00809,LEAD002733,Beacon & Co. - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2024-06-02,2024-07-22,Southeast
OPP000997,ACC00809,,Beacon & Co. - Brand (Expansion),Expansion,Brand,6932,Closed Won,true,true,2025-01-28,2025-02-18,Southeast
OPP000998,ACC00810,,Cypress Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-01-07,2024-03-20,Midwest
OPP000999,ACC00811,LEAD003029,Ridgeline Real Estate - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2023-07-12,2023-08-22,Southeast
OPP001000,ACC00811,,Ridgeline Real Estate - Launch (Expansion),Expansion,Launch,2266,Closed Won,true,true,2024-03-19,2024-05-20,Southeast
OPP001001,ACC00812,LEAD000188,Ridgeline & Co. - All In (New Business),New Business,All In,33600,Closed Won,true,true,2026-03-27,2026-05-03,Southeast
OPP001002,ACC00813,LEAD003077,Ironwood Partners - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2025-03-09,2025-06-19,West
OPP001003,ACC00813,,Ironwood Partners - Brand (Expansion),Expansion,Brand,7167,Closed Won,true,true,2025-11-12,2026-03-06,West
OPP001004,ACC00814,LEAD001790,Meridian Properties - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-03-27,2023-07-25,Northeast
OPP001005,ACC00815,,Ironwood & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-03-03,2025-04-22,Southeast
OPP001006,ACC00816,LEAD000684,Foxglove Properties - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-12-13,2024-02-17,West
OPP001007,ACC00817,LEAD002742,Meridian Realty - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-07-14,2023-09-03,Southwest
OPP001008,ACC00818,LEAD003283,Stonebridge Partners - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2026-01-05,2026-03-26,Midwest
OPP001009,ACC00819,LEAD002206,Summit Properties - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2024-03-29,2024-05-17,Southwest
OPP001010,ACC00819,,Summit Properties - Brand (Expansion),Expansion,Brand,5756,Closed Lost,true,false,2024-11-25,2025-03-15,Southwest
OPP001011,ACC00820,LEAD001764,Lakeshore Properties - All In (New Business),New Business,All In,33600,Closed Won,true,true,2024-08-17,2024-09-03,Southeast
OPP001012,ACC00821,,Stonebridge Properties - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2024-04-10,2024-07-29,West
OPP001013,ACC00822,LEAD000922,Ironwood Realty - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-01-13,2024-02-13,Northeast
OPP001014,ACC00823,LEAD002458,Summit & Co. - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-08-19,2023-09-05,Southwest
OPP001015,ACC00823,,Summit & Co. - Launch (Expansion),Expansion,Launch,2775,Closed Won,true,true,2024-03-26,2024-06-23,Southwest
OPP001016,ACC00824,,Lakeshore Real Estate - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2024-07-16,2024-09-14,Southeast
OPP001017,ACC00824,,Lakeshore Real Estate - Launch (Expansion),Expansion,Launch,2971,Closed Lost,true,false,2025-02-24,2025-05-21,Southeast
OPP001018,ACC00825,LEAD003345,Summit Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-02-01,2025-05-30,Midwest
OPP001019,ACC00826,LEAD003428,Cypress Group - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-11-01,2024-02-18,Southeast
OPP001020,ACC00826,,Cypress Group - Scale (Expansion),Expansion,Scale,4909,Closed Won,true,true,2024-07-02,2024-09-25,Southeast
OPP001021,ACC00827,LEAD001591,Lakeshore Realty - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-02-02,2024-05-09,Southeast
OPP001022,ACC00828,LEAD000035,Harbor Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-09-29,2025-11-29,Southeast
OPP001023,ACC00829,,Harbor Group - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2023-11-14,2024-02-21,Midwest
OPP001024,ACC00830,LEAD000340,Foxglove & Co. - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2024-06-21,2024-07-16,Southeast
OPP001025,ACC00831,,Foxglove Partners - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2024-08-24,2024-11-21,Midwest
OPP001026,ACC00832,,Meridian Realty - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2024-12-05,2025-03-15,West
OPP001027,ACC00833,LEAD001331,Harbor Group - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2025-06-17,2025-09-10,Northeast
OPP001028,ACC00834,LEAD001322,Lakeshore Partners - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2023-09-14,2023-10-23,Southwest
OPP001029,ACC00835,LEAD003270,Foxglove Properties - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-06-27,2025-09-08,Southwest
OPP001030,ACC00835,,Foxglove Properties - Brand (Expansion),Expansion,Brand,7403,Closed Won,true,true,2026-02-06,2026-02-28,Southwest
OPP001031,ACC00836,,Beacon Properties - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2024-09-03,2024-09-17,Southeast
OPP001032,ACC00837,LEAD002609,Stonebridge Real Estate - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-10-26,2025-01-02,West
OPP001033,ACC00838,,Cornerstone & Co. - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-12-17,2025-03-20,Southeast
OPP001034,ACC00838,,Cornerstone & Co. - Brand (Expansion),Expansion,Brand,2782,Closed Lost,true,false,2025-08-20,2025-10-10,Southeast
OPP001035,ACC00839,LEAD003603,Lakeshore Partners - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2024-01-07,2024-03-24,Southeast
OPP001036,ACC00840,LEAD000304,Cornerstone & Co. - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2024-09-10,2024-12-07,West
OPP001037,ACC00841,LEAD000183,Meridian Properties - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-09-20,2024-11-20,West
OPP001038,ACC00842,LEAD000138,Meridian Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-03-10,2024-07-04,Southwest
OPP001039,ACC00843,,Harbor Real Estate - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-10-11,2026-01-18,West
OPP001040,ACC00844,LEAD003551,Blackwood & Co. - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2023-09-30,2023-11-28,Southeast
OPP001041,ACC00845,LEAD000087,Beacon Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-03-22,2025-04-13,West
OPP001042,ACC00846,LEAD003749,Meridian Real Estate - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2025-12-09,2026-02-28,Southeast
OPP001043,ACC00847,LEAD001629,Harbor Group - All In (New Business),New Business,All In,33600,Closed Won,true,true,2025-06-15,2025-09-17,Southwest
OPP001044,ACC00848,LEAD003769,Meridian Real Estate - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2026-01-03,2026-01-28,Northeast
OPP001045,ACC00849,,Harbor Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-02-11,2023-06-03,Northeast
OPP001046,ACC00850,LEAD002166,Cypress Group - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2023-04-06,2023-06-11,Northeast
OPP001047,ACC00851,LEAD001193,Beacon Properties - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-12-04,2026-02-17,Southwest
OPP001048,ACC00852,LEAD000263,Cornerstone Properties - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2023-08-31,2023-12-04,Northeast
OPP001049,ACC00853,LEAD001077,Ironwood Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-08-22,2024-10-02,Southwest
OPP001050,ACC00853,,Ironwood Realty - Launch (Expansion),Expansion,Launch,1818,Closed Won,true,true,2025-04-14,2025-07-12,Southwest
OPP001051,ACC00854,,Ridgeline Real Estate - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-07-13,2024-09-18,Southeast
OPP001052,ACC00854,,Ridgeline Real Estate - Scale (Expansion),Expansion,Scale,11995,Closed Won,true,true,2025-03-03,2025-04-16,Southeast
OPP001053,ACC00855,LEAD003099,Ridgeline Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2026-03-31,2026-06-25,Southwest
OPP001054,ACC00856,,Ironwood Realty - All In (New Business),New Business,All In,33600,Closed Won,true,true,2026-01-25,2026-05-15,West
OPP001055,ACC00857,LEAD002553,Ironwood Properties - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-05-16,2024-07-23,Southwest
OPP001056,ACC00858,LEAD001435,Lakeshore & Co. - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-10-29,2025-02-11,Northeast
OPP001057,ACC00859,LEAD003137,Ironwood Properties - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-01-19,2024-04-28,West
OPP001058,ACC00860,LEAD002589,Ridgeline Partners - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2025-11-22,2026-01-23,Midwest
OPP001059,ACC00861,LEAD003544,Lakeshore Partners - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-05-06,2025-08-16,Southwest
OPP001060,ACC00862,LEAD003598,Lakeshore Realty - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2023-07-10,2023-08-26,Southwest
OPP001061,ACC00863,LEAD002907,Beacon Realty - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-07-27,2023-09-21,Southwest
OPP001062,ACC00864,,Stonebridge Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-04-13,2025-06-15,Northeast
OPP001063,ACC00865,LEAD001778,Cypress Properties - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2025-08-17,2025-11-21,Northeast
OPP001064,ACC00866,LEAD001126,Lakeshore Realty - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2025-06-26,2025-08-05,Midwest
OPP001065,ACC00866,,Lakeshore Realty - All In (Expansion),Expansion,All In,22462,Closed Lost,true,false,2026-02-03,2026-04-17,Midwest
OPP001066,ACC00867,,Stonebridge & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-09-20,2024-12-03,Midwest
OPP001067,ACC00867,,Stonebridge & Co. - All In (Expansion),Expansion,All In,16837,Closed Won,true,true,2025-06-05,2025-09-29,Midwest
OPP001068,ACC00868,,Beacon Realty - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2023-04-13,2023-05-27,Northeast
OPP001069,ACC00869,LEAD001945,Ridgeline Partners - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-02-05,2023-02-01,Midwest
OPP001070,ACC00869,,Ridgeline Partners - Brand (Expansion),Expansion,Brand,6667,Closed Lost,true,false,2023-10-04,2023-10-31,Midwest
OPP001071,ACC00870,LEAD003039,Beacon Realty - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2025-11-28,2025-12-16,Southwest
OPP001072,ACC00871,LEAD003429,Blackwood Realty - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2025-05-28,2025-07-27,Midwest
OPP001073,ACC00871,,Blackwood Realty - Brand (Expansion),Expansion,Brand,3964,Closed Won,true,true,2026-02-06,2026-05-01,Midwest
OPP001074,ACC00872,LEAD003010,Summit Properties - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-03-07,2024-06-15,Southeast
OPP001075,ACC00873,LEAD003471,Beacon Real Estate - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2025-09-08,2025-11-20,Southwest
OPP001076,ACC00874,LEAD002254,Lakeshore Real Estate - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-08-27,2023-12-04,Southeast
OPP001077,ACC00875,LEAD002801,Blackwood Partners - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-01-22,2023-04-22,Southeast
OPP001078,ACC00876,LEAD002060,Stonebridge Properties - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2024-09-04,2024-12-06,Northeast
OPP001079,ACC00877,LEAD003841,Ridgeline Partners - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2024-02-21,2024-03-16,Northeast
OPP001080,ACC00878,LEAD003591,Cypress Group - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-08-07,2023-10-31,West
OPP001081,ACC00879,LEAD003978,Lakeshore Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-05-30,2023-06-22,West
OPP001082,ACC00879,,Lakeshore Group - Launch (Expansion),Expansion,Launch,3334,Closed Won,true,true,2024-01-15,2024-04-15,West
OPP001083,ACC00880,LEAD001124,Beacon Group - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-05-17,2023-08-15,Southwest
OPP001084,ACC00881,LEAD001787,Foxglove Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-08-19,2023-11-12,Midwest
OPP001085,ACC00881,,Foxglove Real Estate - Launch (Expansion),Expansion,Launch,1711,Closed Won,true,true,2024-05-13,2024-08-05,Midwest
OPP001086,ACC00882,,Ironwood Realty - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2024-05-13,2024-06-09,Northeast
OPP001087,ACC00883,LEAD003389,Harbor Realty - All In (New Business),New Business,All In,33600,Closed Won,true,true,2024-02-10,2024-04-30,West
OPP001088,ACC00883,,Harbor Realty - Brand (Expansion),Expansion,Brand,6977,Closed Lost,true,false,2024-10-28,2025-01-27,West
OPP001089,ACC00884,LEAD003414,Cypress & Co. - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-05-14,2023-06-29,Northeast
OPP001090,ACC00885,LEAD000744,Cypress Realty - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-05-24,2023-08-19,West
OPP001091,ACC00886,,Ironwood Partners - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-06-05,2023-09-16,West
OPP001092,ACC00887,LEAD001797,Summit Properties - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-05-05,2025-08-29,Northeast
OPP001093,ACC00888,LEAD003057,Cornerstone Group - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-12-15,2026-03-29,Southeast
OPP001094,ACC00889,,Blackwood Properties - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2023-03-26,2023-04-16,Northeast
OPP001095,ACC00890,,Stonebridge Real Estate - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2025-01-09,2025-01-23,Northeast
OPP001096,ACC00891,,Blackwood Properties - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-02-24,2023-05-05,Midwest
OPP001097,ACC00891,,Blackwood Properties - Scale (Expansion),Expansion,Scale,10769,Closed Won,true,true,2023-09-22,2023-11-20,Midwest
OPP001098,ACC00892,LEAD000441,Foxglove Real Estate - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-03-16,2025-05-09,West
OPP001099,ACC00893,,Stonebridge & Co. - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-04-30,2025-06-03,Southwest
OPP001100,ACC00894,LEAD001745,Beacon & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-02-22,2024-06-18,Southeast
OPP001101,ACC00895,LEAD002776,Harbor Partners - Launch (New Business),New Business,Launch,6000,Discovery,false,false,2026-06-26,2026-09-25,Southwest
OPP001102,ACC00896,LEAD001320,Summit Realty - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2023-01-29,2023-02-23,Northeast
OPP001103,ACC00897,LEAD001870,Summit Realty - Launch (New Business),New Business,Launch,6000,Discovery,false,false,2026-05-22,2026-08-13,Midwest
OPP001104,ACC00898,LEAD002554,Blackwood Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2026-03-11,2026-04-20,Southwest
OPP001105,ACC00899,LEAD001930,Harbor Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-10-25,2023-11-23,Midwest
OPP001106,ACC00899,,Harbor Real Estate - Scale (Expansion),Expansion,Scale,11556,Closed Lost,true,false,2024-05-23,2024-09-16,Midwest
OPP001107,ACC00900,LEAD003006,Ridgeline Group - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2023-03-24,2023-05-06,West
